order_id,order_date,customer_id,first_name,last_name,email,phone_number,address,zipcode,city,country,product_category,product_name,club,quantity,unit_price,total_amount,payment_method,order_status,discount_code,year_month
ORD-2025-00921011,2025-03-20 08:32:23,CUST-096717,Jonna,Svensson,jonna.svensson.96717@outlook.com,+46 76 306 2396,Kyrkstigen 81,411 82,Göteborg,Sweden,Jersey,Häcken Tredjetröja 2024,Häcken,1,838.0,1292.74,Invoice,Delivered,,2025-03
ORD-2025-00359069,2025-03-22 12:02:59,CUST-001820,Sofia,Karlsson,sofia.karlsson.1820@telia.se,+46 72 481 6707,Idrottsstigen 4,394 63,Kalmar,Sweden,Jersey,Kalmar FF Retro Tröja,Kalmar FF,2,786.0,1640.07,Klarna,Delivered,,2025-03
ORD-2025-01441144,2025-03-22 16:40:14,CUST-041673,Ulf,Stenberg,ulf.stenberg.41673@gmail.com,+46 76 225 9856,Strandvägen 27,117 53,Stockholm,Sweden,Accessories,AIK Mössa,AIK,2,242.0,655.97,Swish,Delivered,VÅRSTART,2025-03
ORD-2025-00163208,2025-03-23 20:53:32,CUST-074780,Birgitta,Granlund,birgitta.granlund.74780@gmail.com,+46 73 437 7539,Strandvägen 525,223 91,Östersund,Sweden,Scarf,IFK Göteborg Halsduk,IFK Göteborg,3,222.0,543.43,Swish,Delivered,,2025-03
ORD-2025-01248565,2025-03-24 18:42:29,CUST-038453,Karl,Larsson,karl.larsson.38453@telia.se,+46 70 484 2093,Industrivägen 4,212 22,Malmö,Sweden,Season Pass,Mjällby AIF Säsongskort VIP 2024,Mjällby AIF,3,3890.0,15435.36,Swish,Delivered,VÅRSTART,2025-03
ORD-2025-00704410,2025-03-27 12:59:40,CUST-157662,Kent,Lindskog,kent.lindskog.157662@telia.se,+46 70 921 8610,Backgränd 162,216 74,Malmö,Sweden,Membership,Malmö FF Familjemedlemskap,Malmö FF,3,339.0,1281.63,Swish,Delivered,,2025-03
ORD-2025-00925609,2025-03-28 17:49:40,CUST-034129,Astrid,Nilsson,astrid.nilsson.34129@gmail.com,+46 76 392 4746,Kyrkogatan 5,601 59,Norrköping,Sweden,Match Ticket,IFK Norrköping VIP-biljett,IFK Norrköping,1,371.0,189.64,Card,Delivered,,2025-03
ORD-2025-00378546,2025-04-01 21:05:11,CUST-054012,Anders,Nilsson,anders.nilsson.54012@telia.se,+46 76 174 5805,Skogsgränd 006,502 71,Borås,Sweden,Accessories,IF Elfsborg Ryggsäck,IF Elfsborg,2,155.0,317.7,Card,Processing,,2025-04
ORD-2025-00098029,2025-04-01 22:12:02,CUST-114583,Tommy,Andersson,tommy.andersson.114583@outlook.com,+46 73 455 1556,Backvägen 20,412 48,Göteborg,Sweden,Training Gear,Häcken Jacka,Häcken,1,516.0,349.8,Card,Delivered,,2025-04
ORD-2025-00614858,2025-04-02 07:39:14,CUST-094546,Jonathan,Persson,jonathan.persson.94546@telia.se,+46 70 553 6956,Industritorget 0,120 55,Stockholm,Sweden,Match Ticket,AIK Familjebiljett,AIK,2,436.0,1156.79,Klarna,Delivered,,2025-04
ORD-2025-00652012,2025-04-03 11:09:35,CUST-086385,Sture,Börjesson,sture.borjesson.86385@spray.se,+46 76 291 4370,Björkstigen 89,916 50,Östersund,Sweden,Training Gear,Häcken Jacka,Häcken,1,551.0,771.38,Card,Delivered,,2025-04
ORD-2025-00455251,2025-04-03 19:05:26,CUST-180703,Astrid,Hanssen,astrid.hanssen.180703@outlook.com,49 03 01 34,Andersenkroken 6,73717,Bergen,Norway,Accessories,Malmö FF Nyckelring,Malmö FF,2,217.0,467.26,Swish,Delivered,,2025-04
ORD-2025-01131908,2025-04-03 21:38:25,CUST-011253,Anders,Ivarsson,anders.ivarsson.11253@gmail.com,+46 73 497 4856,Åkerstigen 943,120 66,Stockholm,Sweden,Membership,SEF Familjemedlemskap,SEF,1,527.0,891.12,Swish,Delivered,VÅRSTART,2025-04
ORD-2025-00497528,2025-04-04 12:03:37,CUST-009823,Anna,Persson,anna.persson.9823@telia.se,+46 72 933 9387,Kvarnvägen 548,415 67,Göteborg,Sweden,Accessories,IF Elfsborg Nyckelring,IF Elfsborg,1,126.0,189.54,Swish,Delivered,,2025-04
ORD-2025-00622373,2025-04-06 17:18:27,CUST-089514,Erik,Rask,erik.rask.89514@telia.se,+46 79 455 7945,Furutorget 07,212 73,Malmö,Sweden,Digital Content,Malmö FF Wallpaper Pack,Malmö FF,1,86.0,58.09,Swish,Delivered,,2025-04
ORD-2025-00630062,2025-04-07 15:53:02,CUST-043942,Khaled,Dahlin,khaled.dahlin.43942@outlook.com,+46 73 699 5195,Stationsstigen 621,211 45,Malmö,Sweden,Jersey,Malmö FF Retro Tröja,Malmö FF,1,1227.0,1377.71,Swish,Delivered,WELCOME15,2025-04
ORD-2025-00817709,2025-04-07 21:45:24,CUST-170700,Karoline,Carlsen,karoline.carlsen.170700@outlook.com,54 03 47 35,Bragesvej 2,36499,København,Denmark,Accessories,Varbergs BoIS Nyckelring,Varbergs BoIS,1,295.0,194.75,Swish,Delivered,,2025-04
ORD-2025-00357369,2025-04-08 21:23:18,CUST-005926,Algot,Bäckman,algot.backman.5926@gmail.com,+46 73 884 4867,Kyrkotorget 23,111 55,Stockholm,Sweden,Jersey,Hammarby IF Tredjetröja 2024,Hammarby IF,1,756.0,1152.98,Swish,Delivered,VÅRSTART,2025-04
ORD-2025-00221125,2025-04-09 15:55:29,CUST-109906,Lars,Lind,lars.lind.109906@gmail.com,+46 72 233 0059,Kvarngatan 3,603 07,Norrköping,Sweden,Accessories,IFK Norrköping Nyckelring,IFK Norrköping,1,149.0,159.82,Card,Delivered,,2025-04
ORD-2025-00349547,2025-04-10 12:08:17,CUST-164736,Sonja,Mohamed,sonja.mohamed.164736@hotmail.se,+46 76 448 3188,Strandtorget 89,504 96,Visby,Sweden,Training Gear,AIK Jacka,AIK,1,863.0,1417.05,Swish,Processing,FANCLUB10,2025-04
ORD-2025-01369147,2025-04-10 12:48:21,CUST-173472,Benthe,Søndergaard,benthe.søndergaard.173472@outlook.com,9893 3789,Fredensstræde 8,35876,Aarhus,Denmark,Scarf,Djurgårdens IF Matchhalsduk,Djurgårdens IF,1,273.0,320.59,Invoice,Delivered,VÅRSTART,2025-04
ORD-2025-00023451,2025-04-10 12:50:06,CUST-128082,Karl,Svensson,karl.svensson.128082@hotmail.se,+46 72 587 5344,Bäckstigen 8,112 41,Stockholm,Sweden,Season Pass,AIK Säsongskort VIP 2024,AIK,2,3950.0,7918.71,Swish,Delivered,,2025-04
ORD-2025-01008604,2025-04-11 08:16:12,CUST-076064,Elisabeth,Strid,elisabeth.strid.76064@gmail.com,+46 73 484 3395,Nygatan 44,414 14,Karlstad,Sweden,Membership,Sirius Medlemskap,Sirius,1,797.0,1160.22,Swish,Delivered,,2025-04
ORD-2025-00186337,2025-04-11 16:34:24,CUST-082670,Elias,Holm,elias.holm.82670@hotmail.se,+46 73 944 0864,Strandvägen 180,321 92,Gävle,Sweden,Match Ticket,Djurgårdens IF VIP-biljett,Djurgårdens IF,1,476.0,434.29,Card,Delivered,,2025-04
ORD-2025-00995602,2025-04-11 21:36:54,CUST-086883,Ingemar,Abrahamsson,ingemar.abrahamsson.86883@spray.se,+46 72 622 6309,Backgatan 176,117 90,Stockholm,Sweden,Membership,Hammarby IF Medlemskap,Hammarby IF,1,637.0,518.02,Swish,Delivered,,2025-04
ORD-2025-00042416,2025-04-14 08:22:10,CUST-140810,Sigvard,Larsson,sigvard.larsson.140810@telia.se,+46 76 966 9573,Kvarngatan 579,118 93,Stockholm,Sweden,Jersey,Kalmar FF Hemmatröja 2024,Kalmar FF,3,608.0,2812.9,Card,Delivered,WELCOME15,2025-04
ORD-2025-00410074,2025-04-15 17:30:19,CUST-167753,Helena,Levin,helena.levin.167753@telia.se,+46 70 703 8451,Industrigatan 3,112 39,Stockholm,Sweden,Match Ticket,Malmö FF Matchbiljett,Malmö FF,1,464.0,807.85,Card,Delivered,,2025-04
ORD-2025-00166771,2025-04-19 09:36:36,CUST-198069,Alejandro,Hubbard,alejandro.hubbard.198069@yahoo.com,(387)369-2556,181 Wong Way,11120,München,Germany,Training Gear,IFK Norrköping Jacka,IFK Norrköping,1,485.0,617.53,Swish,Delivered,,2025-04
ORD-2025-01347251,2025-04-19 11:44:36,CUST-176745,Ingeborg,Madsen,ingeborg.madsen.176745@outlook.com,496 70 623,Bergstubben 65,56938,Oslo,Norway,Membership,IFK Norrköping Familjemedlemskap,IFK Norrköping,1,387.0,687.71,Card,Delivered,,2025-04
ORD-2025-00770910,2025-04-20 10:00:26,CUST-112938,Lars,Hansson,lars.hansson.112938@outlook.com,+46 70 199 3564,Skogsgatan 12,118 47,Stockholm,Sweden,Jersey,AIK Hemmatröja 2024,AIK,2,1238.0,1756.53,Swish,Delivered,,2025-04
ORD-2025-01037214,2025-04-21 16:58:11,CUST-013375,Gustav,Lindholm,gustav.lindholm.13375@outlook.com,+46 72 615 4448,Åkergränd 4,754 01,Uppsala,Sweden,Match Ticket,Sirius VIP-biljett,Sirius,2,241.0,575.29,Swish,Delivered,VÅRSTART,2025-04
ORD-2025-00513002,2025-04-22 07:18:42,CUST-191266,Amanda,Williams,amanda.williams.191266@gmail.com,483-625-9884,004 Garcia Shores Apt. 466,71169,Los Angeles,USA,Membership,Malmö FF Juniormedlemskap,Malmö FF,1,917.0,1308.41,Card,Delivered,,2025-04
ORD-2025-01421728,2025-04-22 08:53:47,CUST-050000,Erik,Gustafsson,erik.gustafsson.50000@hotmail.se,+46 70 844 5036,Storgränd 766,693 71,Degerfors,Sweden,Digital Content,Degerfors IF Wallpaper Pack,Degerfors IF,1,59.0,51.45,Klarna,Processing,,2025-04
ORD-2025-00977437,2025-04-22 19:36:10,CUST-089752,Helga,Samuelsson,helga.samuelsson.89752@spray.se,+46 70 749 3490,Trädgårdsgränd 551,854 87,Sundsvall,Sweden,Jersey,AIK Hemmatröja 2024,AIK,2,1066.0,3008.91,Swish,Shipped,,2025-04
ORD-2025-00580883,2025-04-24 16:56:10,CUST-057250,Viktoria,Jönsson,viktoria.jonsson.57250@outlook.com,+46 70 874 3597,Bäckgatan 492,126 28,Stockholm,Sweden,Match Ticket,Djurgårdens IF VIP-biljett,Djurgårdens IF,1,585.0,887.18,Card,Delivered,,2025-04
ORD-2025-01043982,2025-04-27 15:55:46,CUST-139830,Viking,Forsberg,viking.forsberg.139830@outlook.com,+46 72 872 2096,Parkvägen 7,111 77,Stockholm,Sweden,Jersey,Kalmar FF Hemmatröja 2024,Kalmar FF,1,623.0,721.01,Card,Delivered,,2025-04
ORD-2025-00023454,2025-05-05 19:46:04,CUST-186966,Michael,Hill,michael.hill.186966@yahoo.com,+1-251-844-8885,62075 Joshua Shoal Suite 067,85377,Tampere,Finland,Scarf,Kalmar FF Vinterskarf,Kalmar FF,1,300.0,163.18,Card,Delivered,,2025-05
ORD-2025-00998538,2025-05-07 21:42:55,CUST-098544,Elmer,Andersson,elmer.andersson.98544@hotmail.se,+46 72 248 2959,Bäckvägen 6,113 49,Stockholm,Sweden,Jersey,Hammarby IF Tredjetröja 2024,Hammarby IF,3,915.0,3464.1,Swish,Delivered,,2025-05
ORD-2025-01109696,2025-05-09 22:00:46,CUST-075705,Mira,Rosengren,mira.rosengren.75705@hotmail.se,+46 70 669 3018,Backstigen 136,415 44,Göteborg,Sweden,Match Ticket,Häcken VIP-biljett,Häcken,1,160.0,267.06,Card,Shipped,WELCOME15,2025-05
ORD-2025-01213172,2025-05-11 10:09:27,CUST-128423,Patrik,Sjögren,patrik.sjogren.128423@outlook.com,+46 70 985 3205,Skoltorget 91,114 24,Stockholm,Sweden,Membership,Djurgårdens IF Medlemskap,Djurgårdens IF,1,622.0,589.89,Swish,Delivered,WELCOME15,2025-05
ORD-2025-00149225,2025-05-11 15:25:36,CUST-047324,Maria,Dahlberg,maria.dahlberg.47324@hotmail.se,+46 73 263 9566,Björkvägen 43,216 41,Malmö,Sweden,Training Gear,Malmö FF Jacka,Malmö FF,2,757.0,2195.16,Swish,Delivered,FANCLUB10,2025-05
ORD-2025-01461572,2025-05-11 20:50:32,CUST-148365,Kalle,Petersson,kalle.petersson.148365@gmail.com,+46 79 804 6996,Åkervägen 7,415 98,Göteborg,Sweden,Accessories,Häcken Mugg,Häcken,1,52.0,67.65,Swish,Delivered,,2025-05
ORD-2025-00079696,2025-05-11 21:42:04,CUST-193057,Jason,Smith,jason.smith.193057@yahoo.com,+1-922-661-1136x7886,854 Michael Camp Apt. 526,89882,Roma,Italy,Membership,Malmö FF Juniormedlemskap,Malmö FF,3,743.0,3744.87,Swish,Delivered,DERBY50,2025-05
ORD-2025-01109139,2025-05-11 22:52:44,CUST-021375,Christina,Eriksson,christina.eriksson.21375@spray.se,+46 79 684 7295,Järnvägsstigen 62,754 37,Uppsala,Sweden,Match Ticket,Sirius VIP-biljett,Sirius,1,443.0,649.77,Swish,Delivered,,2025-05
ORD-2025-00032503,2025-05-17 18:04:52,CUST-053614,Ingvar,Westin,ingvar.westin.53614@spray.se,+46 76 818 5708,Furugatan 1,541 36,Trollhättan,Sweden,Scarf,IFK Norrköping Vinterskarf,IFK Norrköping,2,312.0,621.95,Swish,Delivered,WELCOME15,2025-05
ORD-2025-01310390,2025-05-18 08:11:33,CUST-085992,Filip,Nordin,filip.nordin.85992@outlook.com,+46 76 148 2142,Grantorget 05,113 07,Stockholm,Sweden,Accessories,SEF Ryggsäck,SEF,1,291.0,406.43,Klarna,Delivered,,2025-05
ORD-2025-01093260,2025-05-18 18:56:10,CUST-017234,Tore,Dahlgren,tore.dahlgren.17234@gmail.com,+46 72 239 0679,Ekgatan 0,769 41,Växjö,Sweden,Jersey,IF Elfsborg Retro Tröja,IF Elfsborg,2,1011.0,1027.4,Card,Delivered,FANCLUB10,2025-05
ORD-2025-00868105,2025-05-19 07:06:02,CUST-141697,Lennart,Hussein,lennart.hussein.141697@outlook.com,+46 79 325 1492,Storstigen 1,126 23,Stockholm,Sweden,Match Ticket,Hammarby IF VIP-biljett,Hammarby IF,1,568.0,316.83,Card,Delivered,,2025-05
ORD-2025-01151678,2025-05-19 10:10:31,CUST-189243,Inga,Iversen,inga.iversen.189243@gmail.com,56 28 16 84,Kertemindevej 34,66588,København,Denmark,Jersey,Malmö FF Tredjetröja 2024,Malmö FF,4,636.0,3753.79,Swish,Delivered,,2025-05
ORD-2025-00079545,2025-05-21 08:54:55,CUST-091986,Linnea,Sundell,linnea.sundell.91986@hotmail.se,+46 79 995 7852,Stationsgränd 64,501 12,Borås,Sweden,Jersey,IF Elfsborg Tredjetröja 2024,IF Elfsborg,1,1161.0,1016.78,Swish,Delivered,DERBY50,2025-05
ORD-2025-00540858,2025-05-24 17:05:34,CUST-047324,Maria,Dahlberg,maria.dahlberg.47324@hotmail.se,+46 73 263 9566,Björkvägen 43,216 41,Malmö,Sweden,Jersey,Malmö FF Bortatröja 2024,Malmö FF,1,1047.0,1618.46,PayPal,Delivered,DERBY50,2025-05
ORD-2025-00181335,2025-05-25 22:29:25,CUST-062614,Daniel,Edberg,daniel.edberg.62614@hotmail.se,+46 72 620 4423,Stationsgatan 31,215 53,Malmö,Sweden,Membership,Malmö FF Juniormedlemskap,Malmö FF,1,710.0,1188.26,Klarna,Delivered,WELCOME15,2025-05
ORD-2025-00231745,2025-05-26 18:29:48,CUST-121125,Anna,Jeppsson,anna.jeppsson.121125@gmail.com,+46 79 951 2135,Aspvägen 409,115 76,Stockholm,Sweden,Accessories,SEF Ryggsäck,SEF,1,105.0,89.39,Swish,Delivered,,2025-05
ORD-2025-01194239,2025-05-26 19:18:33,CUST-164808,Hanna,Karlsson,hanna.karlsson.164808@telia.se,+46 76 168 5214,Fabriksstigen 623,211 91,Malmö,Sweden,Jersey,Malmö FF Bortatröja 2024,Malmö FF,1,865.0,598.6,Klarna,Delivered,,2025-05
ORD-2025-00529587,2025-05-27 17:48:49,CUST-071582,Emma,Johansson,emma.johansson.71582@hotmail.se,+46 76 631 1533,Ängsvägen 4,128 17,Stockholm,Sweden,Match Ticket,Djurgårdens IF Matchbiljett,Djurgårdens IF,2,378.0,767.47,Swish,Delivered,WELCOME15,2025-05
ORD-2025-00513709,2025-05-30 10:49:34,CUST-036797,Mona,Eriksson,mona.eriksson.36797@outlook.com,+46 76 849 3996,Järnvägsgränd 9,115 42,Stockholm,Sweden,Scarf,Mjällby AIF Matchhalsduk,Mjällby AIF,1,248.0,348.47,Swish,Delivered,,2025-05
ORD-2025-00738610,2025-05-31 22:49:49,CUST-065836,Malin,Larsson,malin.larsson.65836@gmail.com,+46 73 156 5961,Furugatan 9,250 69,Helsingborg,Sweden,Training Gear,Varbergs BoIS Träningströja,Varbergs BoIS,1,695.0,582.79,Klarna,Delivered,,2025-05
ORD-2025-00578121,2025-06-01 09:26:09,CUST-063594,Henrik,Lantz,henrik.lantz.63594@spray.se,+46 72 514 6184,Furugränd 63,112 74,Stockholm,Sweden,Match Ticket,Djurgårdens IF Matchbiljett,Djurgårdens IF,1,292.0,268.49,Swish,Delivered,,2025-06
ORD-2025-01397614,2025-06-01 12:04:35,CUST-091191,Eva,Storm,eva.storm.91191@gmail.com,+46 72 153 4754,Trädgårdsgatan 02,112 07,Stockholm,Sweden,Accessories,Hammarby IF Nyckelring,Hammarby IF,1,307.0,207.97,Klarna,Delivered,,2025-06
ORD-2025-01380203,2025-06-01 21:03:21,CUST-049756,Jimmy,Jakobsson,jimmy.jakobsson.49756@telia.se,+46 73 596 0575,Villavägen 928,852 76,Sundsvall,Sweden,Digital Content,SEF Allsvenskan Streaming,Djurgårdens IF,1,183.0,146.57,Klarna,Delivered,WELCOME15,2025-06
ORD-2025-00336106,2025-06-02 07:54:16,CUST-051137,Gustav,Olsson,gustav.olsson.51137@spray.se,+46 79 610 4327,Industrivägen 173,754 92,Uppsala,Sweden,Match Ticket,AIK VIP-biljett,AIK,1,443.0,655.3,Card,Delivered,,2025-06
ORD-2025-00472227,2025-06-04 16:52:54,CUST-053626,Allan,Stenberg,allan.stenberg.53626@telia.se,+46 76 921 9871,Granstigen 40,212 87,Malmö,Sweden,Digital Content,SEF Allsvenskan Streaming,Malmö FF,1,128.0,86.6,Card,Shipped,,2025-06
ORD-2025-01226050,2025-06-07 16:36:27,CUST-003100,Bertil,Hermansson,bertil.hermansson.3100@outlook.com,+46 79 686 2541,Granvägen 6,931 79,Eskilstuna,Sweden,Match Ticket,Djurgårdens IF VIP-biljett,Djurgårdens IF,2,478.0,1610.3,Card,Delivered,,2025-06
ORD-2025-00066117,2025-06-08 09:53:54,CUST-196560,Nicholas,Moore,nicholas.moore.196560@yahoo.com,(571)477-0204,0486 Michael Center Suite 314,60826,Barcelona,Spain,Accessories,SEF Nyckelring,SEF,1,287.0,413.51,Card,Delivered,,2025-06
ORD-2025-01352858,2025-06-09 11:58:53,CUST-162586,Anette,Ström,anette.strom.162586@gmail.com,+46 79 811 2785,Järnvägsstigen 1,502 56,Borås,Sweden,Digital Content,IF Elfsborg Wallpaper Pack,IF Elfsborg,1,102.0,131.05,Klarna,Delivered,SOMMAR25,2025-06
ORD-2025-00407006,2025-06-09 14:34:37,CUST-014553,Camilla,Johansson,camilla.johansson.14553@outlook.com,+46 79 594 2820,Bäckvägen 617,417 85,Göteborg,Sweden,Jersey,Hammarby IF Tredjetröja 2024,Hammarby IF,1,985.0,1213.31,Swish,Delivered,SOMMAR25,2025-06
ORD-2025-00549979,2025-06-11 21:09:59,CUST-109438,Rune,Andersson,rune.andersson.109438@hotmail.se,+46 76 940 2468,Furuvägen 881,602 43,Norrköping,Sweden,Accessories,IFK Norrköping Nyckelring,IFK Norrköping,3,169.0,766.85,Card,Delivered,DERBY50,2025-06
ORD-2025-00920402,2025-06-15 08:51:43,CUST-116839,William,Rydén,william.ryden.116839@outlook.com,+46 70 821 7785,Skogsvägen 75,128 29,Stockholm,Sweden,Training Gear,SEF Jacka,SEF,2,649.0,1275.92,Card,Delivered,,2025-06
ORD-2025-01005436,2025-06-15 13:23:58,CUST-100618,Helena,Larsson,helena.larsson.100618@gmail.com,+46 73 222 5718,Gengatan 0,902 41,Umeå,Sweden,Jersey,Kalmar FF Retro Tröja,Kalmar FF,3,809.0,4354.08,Klarna,Returned,SOMMAR25,2025-06
ORD-2025-01010498,2025-06-16 20:00:09,CUST-165408,Jonas,Hjelm,jonas.hjelm.165408@outlook.com,+46 70 630 2810,Trädgårdsvägen 6,121 96,Stockholm,Sweden,Jersey,Djurgårdens IF Hemmatröja 2024,Djurgårdens IF,1,815.0,709.78,Card,Delivered,FANCLUB10,2025-06
ORD-2025-00068944,2025-06-17 09:37:16,CUST-105402,Laila,Ekman,laila.ekman.105402@outlook.com,+46 73 729 3725,Industrigränd 3,113 50,Stockholm,Sweden,Training Gear,SEF Träningströja,SEF,1,531.0,425.82,Klarna,Delivered,,2025-06
ORD-2025-00394927,2025-06-18 16:20:15,CUST-197243,Kelly,Moss,kelly.moss.197243@yahoo.com,672-946-0068x37266,48018 Barry Path,34650,Tallinn,Estonia,Training Gear,Malmö FF Jacka,Malmö FF,1,404.0,450.82,Card,Delivered,,2025-06
ORD-2025-01039680,2025-06-19 15:24:33,CUST-044784,Edvin,Engström,edvin.engstrom.44784@spray.se,+46 76 994 2036,Industristigen 187,752 62,Uppsala,Sweden,Training Gear,Mjällby AIF Shorts,Mjällby AIF,2,656.0,2101.35,Card,Shipped,,2025-06
ORD-2025-01446536,2025-06-19 19:14:42,CUST-159289,Elisabeth,Larsson,elisabeth.larsson.159289@outlook.com,+46 70 950 3635,Industrivägen 3,121 89,Stockholm,Sweden,Membership,IFK Norrköping Familjemedlemskap,IFK Norrköping,1,672.0,624.24,Klarna,Delivered,WELCOME15,2025-06
ORD-2025-01421601,2025-06-20 08:38:49,CUST-107123,Esther,Håkansson,esther.hakansson.107123@hotmail.se,+46 76 215 0849,Backgatan 64,400 45,Göteborg,Sweden,Match Ticket,IFK Göteborg Familjebiljett,IFK Göteborg,1,335.0,320.71,Swish,Delivered,,2025-06
ORD-2025-00343452,2025-06-20 12:47:09,CUST-007704,Artur,Gustafsson,artur.gustafsson.7704@outlook.com,+46 72 253 4105,Nygatan 2,127 22,Stockholm,Sweden,Match Ticket,AIK Familjebiljett,AIK,2,206.0,318.1,PayPal,Delivered,SOMMAR25,2025-06
ORD-2025-00284151,2025-06-20 20:36:56,CUST-168032,Leif,Persson,leif.persson.168032@outlook.com,+46 79 389 5677,Ringvägen 8,126 76,Stockholm,Sweden,Jersey,AIK Tredjetröja 2024,AIK,3,645.0,2211.29,Swish,Delivered,,2025-06
ORD-2025-00393388,2025-06-21 11:06:08,CUST-011791,Ove,Larsson,ove.larsson.11791@gmail.com,+46 72 126 0022,Bäcktorget 39,400 01,Göteborg,Sweden,Jersey,Djurgårdens IF Tredjetröja 2024,Djurgårdens IF,1,1025.0,644.58,Card,Delivered,,2025-06
ORD-2025-01340757,2025-06-21 20:46:59,CUST-033079,Elias,Hallberg,elias.hallberg.33079@gmail.com,+46 76 853 5987,Kyrktorget 321,750 66,Uppsala,Sweden,Jersey,Sirius Hemmatröja 2024,Sirius,4,1210.0,7820.62,Card,Delivered,SOMMAR25,2025-06
ORD-2025-00909774,2025-06-23 12:52:32,CUST-143836,Marie,Engberg,marie.engberg.143836@spray.se,+46 70 437 9498,Industrivägen 018,584 91,Linköping,Sweden,Jersey,AIK Bortatröja 2024,AIK,2,662.0,1471.04,Swish,Delivered,,2025-06
ORD-2025-01454411,2025-06-23 18:51:57,CUST-048831,Nikola,Johansson,nikola.johansson.48831@gmail.com,+46 73 492 3656,Villagatan 8,124 90,Stockholm,Sweden,Jersey,Hammarby IF Hemmatröja 2024,Hammarby IF,2,1141.0,2007.69,Swish,Delivered,,2025-06
ORD-2025-00423605,2025-06-25 07:03:06,CUST-029121,Bertil,Sandberg,bertil.sandberg.29121@hotmail.se,+46 72 800 3288,Idrottsstigen 9,703 01,Örebro,Sweden,Training Gear,Hammarby IF Träningströja,Hammarby IF,1,526.0,448.54,Klarna,Delivered,,2025-06
ORD-2025-01321491,2025-06-26 12:43:08,CUST-148882,Johan,Lindgren,johan.lindgren.148882@gmail.com,+46 70 267 0479,Kyrkogatan 08,554 56,Jönköping,Sweden,Digital Content,SEF Allsvenskan Streaming,Häcken,1,160.0,113.38,Invoice,Delivered,,2025-06
ORD-2025-00280065,2025-06-26 16:20:37,CUST-150622,Jessica,Månsson,jessica.mansson.150622@telia.se,+46 73 840 2481,Stationstorget 1,213 49,Malmö,Sweden,Scarf,Malmö FF Halsduk,Malmö FF,1,242.0,292.68,Klarna,Delivered,,2025-06
ORD-2025-00544299,2025-06-27 12:04:20,CUST-134759,Juni,Wennberg,juni.wennberg.134759@spray.se,+46 73 900 1809,Trädgårdsgatan 114,143 75,Kristianstad,Sweden,Season Pass,Malmö FF Säsongskort VIP 2024,Malmö FF,1,4149.0,2625.41,Klarna,Delivered,,2025-06
ORD-2025-01360251,2025-06-29 09:12:43,CUST-089109,Ana,Grönlund,ana.gronlund.89109@hotmail.se,+46 79 204 3031,Furustigen 76,212 90,Malmö,Sweden,Membership,Malmö FF Medlemskap,Malmö FF,1,376.0,491.31,Swish,Delivered,FANCLUB10,2025-06
ORD-2025-01467031,2025-07-02 22:07:48,CUST-160201,Erik,Eriksson,erik.eriksson.160201@telia.se,+46 72 543 6056,Idrottsstigen 133,127 66,Stockholm,Sweden,Jersey,Hammarby IF Tredjetröja 2024,Hammarby IF,1,1200.0,2123.48,Card,Delivered,,2025-07
ORD-2025-00916874,2025-07-03 10:33:54,CUST-074395,Carl,Granberg,carl.granberg.74395@telia.se,+46 73 881 0079,Skolgatan 078,865 36,Kristianstad,Sweden,Jersey,Halmstads BK Hemmatröja 2024,Halmstads BK,3,846.0,2570.87,Swish,Delivered,,2025-07
ORD-2025-00725898,2025-07-03 15:50:29,CUST-161573,Ann-Christin,Josefsson,ann-christin.josefsson.161573@telia.se,+46 72 103 7744,Parkgatan 609,400 10,Göteborg,Sweden,Digital Content,IFK Norrköping Matchprogram Digital,IFK Norrköping,3,93.0,282.39,Card,Delivered,,2025-07
ORD-2025-00103571,2025-07-03 22:18:51,CUST-061938,Gunnar,Mohammadi,gunnar.mohammadi.61938@hotmail.se,+46 70 655 8836,Industrigränd 4,116 07,Stockholm,Sweden,Season Pass,SEF Säsongskort 2024,SEF,1,2272.0,1794.46,Swish,Delivered,,2025-07
ORD-2025-00072509,2025-07-04 10:37:28,CUST-018169,Jon,Jonsson,jon.jonsson.18169@hotmail.se,+46 79 282 3830,Ekvägen 8,126 40,Stockholm,Sweden,Accessories,AIK Mössa,AIK,1,61.0,89.17,Card,Delivered,,2025-07
ORD-2025-00315215,2025-07-05 10:12:39,CUST-165534,Jan-Åke,Eriksson,jan-ake.eriksson.165534@gmail.com,+46 76 839 5764,Stationsgränd 95,120 92,Stockholm,Sweden,Jersey,Djurgårdens IF Hemmatröja 2024,Djurgårdens IF,1,650.0,790.21,Klarna,Delivered,FANCLUB10,2025-07
ORD-2025-00955468,2025-07-05 10:20:22,CUST-180087,Tonny,Sørensen,tonny.sørensen.180087@gmail.com,4788 2023,Rebekkavej 58,22832,København,Denmark,Match Ticket,Djurgårdens IF VIP-biljett,Djurgårdens IF,2,551.0,1308.35,Klarna,Delivered,,2025-07
ORD-2025-01412605,2025-07-05 12:04:17,CUST-073389,Jonas,Marklund,jonas.marklund.73389@outlook.com,+46 76 509 8825,Björkgränd 0,211 73,Malmö,Sweden,Jersey,IF Elfsborg Bortatröja 2024,IF Elfsborg,1,1133.0,1912.01,Swish,Delivered,,2025-07
